fund_id,category,aum_cr,history_years,cagr_3y,cagr_5y,sharpe,sortino,annual_vol,max_drawdown,var_95,expense_ratio,exit_load,rolling_alpha_std,f_return,f_risk,f_cost,f_consistency
MI0172,Mid Cap,2098.0,10.47,21.0,22.21,0.606,0.797,25.94,54.09,20.97,1.49,0.5,6.088,0.643659515824959,0.16500345617521905,0.5249999999999999,0.4803793937139669
MI0173,Mid Cap,2527.8,6.56,18.75,18.35,0.619,0.89,19.16,34.66,13.07,2.13,0.5,5.832,0.5554990628302909,0.5702119104423785,0.2964285714285714,0.504184489492282
MI0175,Mid Cap,2588.5,12.44,9.81,7.1,0.034,0.043,17.69,34.92,11.1,0.57,0.5,5.774,0.13267214341111988,0.627564428615272,0.8535714285714286,0.5095778315045565
MI0176,Mid Cap,11901.8,8.14,14.94,14.74,0.36,0.62,22.87,36.6,17.14,1.51,0.5,5.991,0.41319762951547934,0.4179581194398352,0.5178571428571428,0.4893992932862191
MI0177,Mid Cap,2968.2,8.18,14.15,12.94,0.361,0.611,17.85,37.5,11.56,1.41,0.0,6.382,0.3666144029229427,0.5981744557021327,0.6785714285714286,0.4530407290310582
MI0178,Mid Cap,5949.3,8.74,8.11,6.51,0.0,0.001,17.53,28.88,12.79,1.42,0.5,7.258,0.11041150775274727,0.654113403513568,0.55,0.3715826669146364
MI0179,Mid Cap,2068.4,12.97,20.24,19.67,0.587,0.841,22.43,34.99,14.42,1.49,0.5,4.08,0.5813831383835728,0.476816660798449,0.5249999999999999,0.6671006137251255
MI0180,Mid Cap,1704.3,7.53,14.92,15.16,0.506,0.881,17.12,25.12,15.17,1.39,0.0,3.978,0.4626695581850703,0.6595376309533897,0.6857142857142857,0.6765854565742979
MI0181,Mid Cap,2414.1,12.34,18.96,16.72,0.541,0.706,18.87,34.14,12.14,1.38,0.5,2.862,0.48904137028704087,0.5932029900809381,0.5642857142857143,0.7803607959828901
MI0182,Mid Cap,1019.8,14.33,25.44,24.4,1.329,1.857,13.47,23.71,10.19,1.61,0.5,7.137,0.8692987730990149,0.818762671878829,0.482142857142857,0.3828342942161056
MI0183,Mid Cap,930.1,11.27,14.59,15.9,0.438,0.547,21.46,42.95,14.15,1.21,0.0,6.668,0.44320310922448675,0.4415231623191932,0.75,0.4264459735912218
MI0184,Mid Cap,4988.6,8.75,14.32,12.53,0.234,0.368,25.79,45.7,16.07,1.07,0.5,7.473,0.3209225234636046,0.298482963924548,0.6749999999999999,0.3515901060070671
MI0185,Mid Cap,5458.1,12.23,16.47,17.02,0.489,0.692,21.52,36.05,14.22,2.46,0.0,3.649,0.4903894878523684,0.49167424601611087,0.3035714285714285,0.7071787241956481
MI0186,Mid Cap,914.8,9.04,19.95,18.87,0.513,0.876,24.12,38.81,14.87,1.15,0.5,9.642,0.557302212520943,0.40417324395306886,0.6464285714285714,0.14989771247907757
MI0187,Mid Cap,3884.7,8.56,13.73,13.89,0.461,0.565,16.04,26.02,10.29,1.44,1.0,4.687,0.395942994047512,0.7427997061091887,0.4178571428571428,0.6106564999070113
MI0188,Mid Cap,1687.1,9.78,13.48,14.29,0.393,0.652,19.83,42.48,14.83,0.88,1.0,6.389,0.40793581524466765,0.47206698123613366,0.6178571428571429,0.45238980844336985
MI0189,Mid Cap,2336.6,7.49,20.23,20.62,0.899,1.549,15.7,24.05,12.49,1.44,0.5,7.294,0.7027555599035684,0.7355071135107714,0.5428571428571428,0.3682350753208109
MI0190,Mid Cap,2569.7,5.15,17.51,18.11,0.638,1.043,18.2,39.87,11.4,1.07,0.5,4.18,0.565778358201564,0.5745632552399348,0.6749999999999999,0.6578017481867212
MI0191,Mid Cap,3970.7,8.56,7.82,5.94,-0.026,-0.033,21.7,36.06,15.89,1.25,0.5,5.253,0.0901845293524221,0.4649734786061922,0.6107142857142857,0.5580249209596428
MI0192,Mid Cap,1915.9,5.36,11.1,11.93,0.281,0.483,19.36,28.47,14.99,1.77,1.0,6.371,0.32108479238249704,0.5867920652431213,0.29999999999999993,0.4540636042402826
MI0193,Mid Cap,5636.7,8.51,22.0,20.48,0.995,1.355,14.06,22.47,9.42,1.57,1.0,10.768,0.6898539276536921,0.8255205939737595,0.37142857142857133,0.04519248651664487
MI0194,Mid Cap,2281.7,10.13,17.61,17.42,0.758,0.98,14.4,20.83,10.25,1.6,0.0,6.194,0.5536448150047409,0.8191878869453204,0.6107142857142855,0.4705225962432583
MI0195,Mid Cap,2930.6,14.24,12.95,12.76,0.442,0.57,14.17,28.79,8.8,0.78,0.0,8.525,0.3658436457710735,0.783455329314743,0.9035714285714286,0.25376604054305374
MI0197,Mid Cap,10767.3,10.84,16.05,15.96,0.361,0.634,26.22,43.78,19.41,0.98,1.0,7.26,0.4456833092025356,0.2582690497218205,0.5821428571428571,0.3713966896038683
MI0198,Mid Cap,2589.4,9.04,18.94,17.43,0.46,0.672,23.77,45.86,21.32,1.93,1.0,4.621,0.49615759408636106,0.27097354499928183,0.24285714285714288,0.6167937511623581
MI0200,Mid Cap,652.8,6.75,12.64,13.18,0.279,0.367,23.97,51.59,21.43,1.6,0.5,3.721,0.3416614534306596,0.22150193745869307,0.48571428571428554,0.700483541007997
MI0201,Mid Cap,1015.4,5.3,17.09,16.81,0.463,0.705,22.28,48.32,16.19,1.1,0.0,9.164,0.48380502423219895,0.35487117204857266,0.7892857142857141,0.19434628975265023
MI0202,Mid Cap,4870.2,6.38,15.6,16.48,0.734,1.072,13.59,26.43,8.48,1.45,0.5,5.947,0.5361953678974756,0.8186006750565539,0.5392857142857143,0.4934907941231169
MI0203,Mid Cap,2241.9,7.02,18.29,17.73,0.626,1.072,17.94,36.85,12.5,1.24,1.0,1.165,0.5577248636288206,0.5883785114169475,0.4892857142857143,0.9381625441696113
MI0204,Mid Cap,568.0,8.41,11.08,8.9,0.105,0.146,22.83,46.44,15.33,1.41,0.5,5.714,0.19507242574448547,0.3685998400632816,0.5535714285714286,0.5151571508275989
MI0205,Mid Cap,4118.8,9.82,17.43,18.09,0.554,0.914,20.93,37.52,12.64,1.31,0.0,7.351,0.544973857684822,0.5150114219846228,0.7142857142857142,0.3629347219639204
MI0207,Mid Cap,5642.3,5.78,17.95,17.86,0.537,0.94,21.14,30.92,15.56,1.79,0.5,7.478,0.5399765086026984,0.520934939843728,0.4178571428571427,0.35112516273014693
MI0208,Mid Cap,1686.0,5.03,16.56,15.28,0.762,0.904,11.52,23.11,8.08,1.37,1.0,3.891,0.49230837643559383,0.8952033055111015,0.44285714285714284,0.6846754695927098
MI0209,Mid Cap,2103.4,10.05,15.62,17.09,0.581,0.769,18.22,39.53,11.92,1.23,0.5,3.607,0.5082743201754962,0.5696567654852911,0.6178571428571429,0.7110842477217779
MI0210,Mid Cap,4634.1,7.62,12.66,11.11,0.201,0.332,22.98,33.74,18.73,1.2,1.0,6.21,0.2782003188378085,0.4157038942285991,0.5035714285714286,0.46903477775711366
MI0211,Mid Cap,968.8,10.03,15.71,14.81,0.436,0.786,19.06,39.44,13.48,1.53,0.5,6.082,0.4380381550258391,0.5305541960373696,0.5107142857142857,0.4809373256462711
MI0212,Mid Cap,913.8,6.44,21.04,20.67,0.821,1.263,17.25,37.03,14.76,1.09,0.0,5.253,0.6693451818481152,0.5717056282715933,0.7928571428571428,0.5580249209596428
MI0214,Mid Cap,3457.9,14.36,12.44,12.34,0.26,0.423,22.41,40.79,17.07,1.54,0.0,4.763,0.3238038276303058,0.39727985931166965,0.6321428571428571,0.6035893620978241
MI0215,Mid Cap,752.8,5.19,14.03,15.47,0.38,0.468,23.59,50.53,15.45,1.58,0.5,6.951,0.41920315611834474,0.3190225714844964,0.49285714285714277,0.40013018411753765
MI0216,Mid Cap,634.3,5.4,16.8,15.71,0.418,0.571,22.06,47.83,16.51,1.33,0.5,6.387,0.438747586330683,0.3591425980643266,0.5821428571428571,0.45257578575413804
MI0217,Mid Cap,3448.1,5.61,14.51,14.48,0.35,0.581,22.78,34.23,14.71,1.0,0.0,3.521,0.4019101566234644,0.4708920938895166,0.825,0.7190812720848057
MI0218,Mid Cap,1171.8,14.79,17.94,14.14,0.354,0.494,21.57,36.21,13.98,1.43,0.0,3.851,0.3853465587488072,0.4926004582651141,0.6714285714285714,0.6883950158080714
MI0219,Mid Cap,1353.9,10.79,18.09,17.54,0.554,0.884,19.93,39.03,15.62,0.89,0.0,6.116,0.5281145050989995,0.4853581500607931,0.8642857142857143,0.47777571136321373
MU0000,Multi Cap,2953.9,10.25,14.92,15.08,0.476,0.602,18.02,37.68,14.17,1.04,1.0,6.639,0.46524001076864396,0.40440700247916994,0.4421397379912664,0.40311132717549825
MU0001,Multi Cap,1826.9,14.63,15.72,16.82,0.517,0.609,19.95,32.07,15.67,1.42,1.0,1.59,0.5226145784423966,0.38218897705805743,0.31768558951965076,0.8940204180845892
MU0002,Multi Cap,2031.1,9.2,12.58,13.11,0.356,0.433,18.55,32.66,11.42,1.67,1.0,5.7,0.37834593345176937,0.4669022797417012,0.23580786026200884,0.49440933398152653
MU0003,Multi Cap,2148.4,13.46,14.36,12.99,0.306,0.476,21.23,33.48,15.43,1.66,1.0,6.424,0.3740441585434202,0.33938023103571835,0.23908296943231444,0.4240155566358774
MU0004,Multi Cap,2330.4,11.11,19.14,19.36,0.777,0.966,16.56,23.51,11.04,0.83,0.5,5.214,0.6574952532016471,0.6016116528683201,0.6359170305676856,0.5416626154594069
MU0006,Multi Cap,4316.7,12.91,11.4,9.83,0.186,0.247,17.89,31.23,14.25,1.41,0.5,2.674,0.24537108136079855,0.46138381552718055,0.44596069868995647,0.7886242100145844
MU0007,Multi Cap,1878.1,10.43,14.78,16.83,0.54,0.827,19.12,30.57,11.54,1.98,0.0,0.934,0.545447157994333,0.46800500794035627,0.38427947598253276,0.9578026251823043
MU0008,Multi Cap,1019.2,11.19,11.04,11.01,0.24,0.321,18.79,39.04,16.74,1.03,0.5,4.247,0.2932027552385262,0.34069270308198707,0.570414847161572,0.6356830335439961
MU0009,Multi Cap,1617.3,5.98,8.97,7.95,0.068,0.1,21.47,38.57,15.43,1.13,0.5,6.726,0.16345608119387042,0.2899996237203284,0.5376637554585153,0.3946524064171123
MU0010,Multi Cap,3256.1,8.81,13.79,12.22,0.289,0.523,19.81,43.49,13.66,1.45,0.5,0.5,0.3534442967741661,0.31425385023898034,0.4328602620087336,1.0
MU0011,Multi Cap,600.5,13.69,20.07,19.3,0.796,1.285,16.08,32.72,14.09,1.52,0.0,4.268,0.6872677123237754,0.49865344685006885,0.5349344978165939,0.6336412250850754
MU0012,Multi Cap,602.0,6.37,14.86,12.02,0.357,0.635,15.45,32.37,11.52,1.54,0.5,2.275,0.36419163071791194,0.5501253952005529,0.40338427947598254,0.8274185707340788
MU0014,Multi Cap,6191.9,6.83,7.54,6.73,0.015,0.019,15.07,22.37,12.19,1.11,0.5,9.23,0.11384772313503923,0.6364170136563865,0.5442139737991267,0.15119105493437046
MU0015,Multi Cap,780.4,9.36,16.53,14.74,0.583,0.756,14.13,20.52,12.17,1.38,0.0,5.24,0.4793038881481698,0.6771726666170661,0.5807860262008735,0.5391346621293145
MU0016,Multi Cap,1941.9,13.03,15.33,15.72,0.863,1.097,10.69,22.79,6.83,1.74,0.5,5.162,0.5671420686735461,0.8151581400837906,0.3378820960698691,0.5467185221195916
MU0017,Multi Cap,1346.9,11.08,12.67,11.91,0.431,0.545,12.54,18.95,7.83,1.22,0.0,7.014,0.3593524891123754,0.7862885355280701,0.6331877729257642,0.3666504618376276
MU0018,Multi Cap,1486.2,14.11,15.63,14.37,0.33,0.499,23.85,40.86,21.42,1.29,0.5,6.447,0.4203829971920548,0.13345123073383935,0.48526200873362446,0.42177929022848815
MU0019,Multi Cap,2274.8,9.01,15.6,14.71,0.533,0.759,15.4,29.07,9.28,0.94,0.5,5.345,0.473998484149991,0.6071038224028366,0.5998908296943232,0.5289256198347108
MU0020,Multi Cap,768.5,8.3,11.29,11.22,0.2,0.285,23.59,37.03,19.17,1.95,1.0,8.055,0.29248127030219684,0.20058980555747974,0.1441048034934499,0.2654350996596986
MU0021,Multi Cap,853.8,6.55,16.16,15.75,0.492,0.843,18.79,29.69,14.72,1.35,0.5,6.853,0.5096290571540804,0.4447695757361185,0.4656113537117904,0.38230432668935344
MU0022,Multi Cap,1443.8,6.4,19.19,17.85,0.654,0.897,17.34,30.75,13.28,1.68,0.5,6.407,0.5936504779473658,0.49201187760990583,0.3575327510917031,0.42566844919786095
MU0023,Multi Cap,1616.0,12.1,14.2,13.85,0.579,0.756,12.7,21.44,10.61,1.31,1.0,5.266,0.451878297275661,0.7265564316885635,0.35371179039301315,0.5366067087992221
MU0025,Multi Cap,3353.1,6.67,14.38,12.51,0.255,0.33,23.55,34.39,14.46,0.77,1.0,8.035,0.34103897524561533,0.2823311594630489,0.5305676855895196,0.267379679144385
MU0026,Multi Cap,1330.1,13.74,17.99,17.14,0.473,0.808,22.48,40.27,17.64,0.55,0.0,5.693,0.5468303888858503,0.22152268838142453,0.8526200873362445,0.49508993680116675
MU0027,Multi Cap,1326.2,10.35,10.71,10.9,0.24,0.308,18.38,28.29,14.98,1.74,0.5,8.186,0.28864405298797907,0.4642300762051854,0.3378820960698691,0.2526981040350025
MU0029,Multi Cap,1635.7,11.75,12.63,11.85,0.371,0.456,14.44,21.55,12.53,1.37,0.5,8.236,0.3436002929412107,0.655802912404658,0.4590611353711791,0.24783665532328625
MU0030,Multi Cap,3487.4,9.57,15.85,16.16,0.654,1.049,14.77,23.02,10.89,0.86,1.0,6.531,0.5564916241118177,0.6549673983595916,0.5010917030567685,0.41361205639280507
MU0031,Multi Cap,947.5,13.4,13.02,11.35,0.225,0.322,21.59,44.11,14.02,0.98,0.5,4.484,0.3022283847531345,0.25746139071256247,0.5867903930131004,0.6126397666504618
MU0032,Multi Cap,726.5,11.51,13.02,11.38,0.215,0.308,22.72,36.08,19.46,1.67,0.5,7.234,0.3008967240165622,0.2280435231578759,0.36080786026200884,0.34526008750607684
MU0034,Multi Cap,1883.6,6.26,10.07,11.37,0.294,0.447,16.53,26.75,10.41,1.08,1.0,5.883,0.32097136577801677,0.5828206907639589,0.42903930131004364,0.4766164316966456
MU0035,Multi Cap,791.0,6.84,16.7,16.39,0.441,0.727,22.46,35.66,18.54,1.54,0.5,5.421,0.5134708205976598,0.2498728025053384,0.40338427947598254,0.5215362177929023
MU0036,Multi Cap,730.2,11.72,21.06,20.23,0.956,1.325,14.37,23.55,9.55,1.37,0.5,5.41,0.7342311465267216,0.6776734414111172,0.4590611353711791,0.5226057365094798
MU0037,Multi Cap,2067.4,9.6,17.4,18.75,0.694,0.842,17.67,37.18,10.64,1.26,1.0,7.608,0.6196039042727223,0.4616355701449446,0.3700873362445415,0.30889645114244046
MU0038,Multi Cap,1058.4,12.22,10.34,9.5,0.158,0.245,18.98,32.61,12.87,1.95,0.5,6.952,0.23253629267412565,0.4379815417717471,0.2691048034934499,0.37267865824015556
MU0039,Multi Cap,705.8,9.64,10.51,12.7,0.42,0.598,14.74,23.51,12.62,1.14,0.5,3.653,0.38729079813693934,0.6301811145232836,0.5343886462882097,0.6934370442391833
MU0040,Multi Cap,3876.1,7.6,12.37,11.26,0.308,0.38,15.47,28.29,9.93,1.73,0.0,3.815,0.3126734721276099,0.603791650525124,0.4661572052401747,0.6776859504132231
MU0041,Multi Cap,1149.5,5.14,15.55,13.84,0.482,0.703,15.22,26.0,9.73,1.43,0.0,6.205,0.43755237815840564,0.6322436252664958,0.564410480349345,0.44530870199319394
MU0042,Multi Cap,4521.9,6.23,15.79,15.09,0.39,0.488,22.03,44.78,18.11,1.29,1.0,6.88,0.44684800513712614,0.18947539130947888,0.36026200873362446,0.3796791443850268
MU0043,Multi Cap,1838.9,8.41,10.55,9.75,0.138,0.201,23.63,51.8,17.06,1.78,0.5,5.176,0.23415237062887886,0.1008106753108371,0.32478165938864634,0.5453573164803112
MU0044,Multi Cap,2255.7,10.07,11.95,10.48,0.223,0.326,17.87,32.54,11.52,1.4,1.0,8.794,0.27597157532616706,0.48466703311175596,0.32423580786026207,0.19358288770053478
MU0045,Multi Cap,1540.0,14.33,12.16,14.78,0.498,0.833,16.64,29.31,11.13,1.27,0.0,7.296,0.47977185533932243,0.5493461926911094,0.6168122270742358,0.3392318911035488
MU0047,Multi Cap,839.2,11.33,21.95,22.0,0.886,1.207,17.51,38.14,13.78,1.74,0.5,4.6,0.7704563390446452,0.41884289083699133,0.3378820960698691,0.6013612056392805
MU0048,Multi Cap,1639.5,5.68,11.73,10.68,0.266,0.333,15.74,28.12,13.04,1.72,0.5,5.349,0.2867245919316148,0.5595481971500236,0.3444323144104804,0.5285367039377735
MU0049,Multi Cap,2382.8,11.85,11.58,10.39,0.226,0.383,17.19,26.51,10.82,0.1,0.5,5.278,0.2788448001159263,0.5623088135816436,0.875,0.5354399611084104
MU0051,Multi Cap,1729.4,11.22,17.22,14.71,0.507,0.771,16.2,35.14,13.6,1.37,0.5,7.568,0.4726897671600402,0.4810917776050312,0.4590611353711791,0.3127856101118134
MU0052,Multi Cap,846.3,5.8,14.86,12.98,0.384,0.566,16.89,29.54,11.48,1.29,1.0,5.915,0.38944481105505,0.536450940827456,0.36026200873362446,0.47350510452114736
MU0053,Multi Cap,2152.7,5.98,11.86,11.07,0.27,0.33,16.91,28.38,11.0,1.51,0.5,7.073,0.29867217506007643,0.5516765589737143,0.41320960698689957,0.36091395235780255
MU0054,Multi Cap,1774.0,10.15,13.73,14.85,0.507,0.619,16.48,32.05,11.78,1.39,0.5,7.3,0.46273615898950915,0.5223602227917729,0.4525109170305678,0.33884297520661155
MU0055,Multi Cap,3228.9,8.13,12.23,11.28,0.297,0.42,16.09,33.19,11.26,1.54,0.5,5.892,0.3159922886280705,0.5294836202893419,0.40338427947598254,0.47574137092853663
MU0056,Multi Cap,4218.1,9.18,16.04,16.04,0.478,0.755,19.94,35.87,13.07,1.21,0.5,6.82,0.5089087087500914,0.382546015155519,0.5114628820960698,0.385512882839086
MU0057,Multi Cap,2567.2,7.4,24.4,23.93,1.473,2.448,11.83,19.7,10.49,1.82,0.0,6.516,1.0,0.7657694384795565,0.4366812227074236,0.4150704910063199
MU0058,Multi Cap,3553.8,14.49,16.93,17.98,0.51,0.807,22.54,36.99,16.79,1.57,1.0,7.181,0.5757275760393412,0.2581976930635409,0.2685589519650655,0.35041322314049583
MU0059,Multi Cap,1394.3,7.2,14.67,12.27,0.322,0.41,17.93,29.79,14.03,1.49,0.0,4.533,0.34748567081335224,0.4752256737330278,0.544759825327511,0.60787554691298
MU0060,Multi Cap,19334.8,9.96,12.67,13.06,0.337,0.521,19.45,29.07,12.38,1.47,0.5,4.836,0.3832762817776219,0.46154708669740185,0.4263100436681223,0.5784151677199805
MU0061,Multi Cap,800.8,13.4,10.3,9.56,0.154,0.204,19.82,40.09,15.52,1.71,0.5,5.566,0.23015341055597033,0.3196849341895406,0.347707423580786,0.5074380165289256
MU0062,Multi Cap,1232.8,11.31,17.57,18.18,0.767,1.26,15.23,22.61,11.68,1.66,0.0,4.447,0.6481772507424752,0.6364749265185664,0.48908296943231444,0.6162372386971318
MU0063,Multi Cap,3676.0,7.55,17.38,15.89,0.645,0.929,14.57,25.05,12.82,1.26,0.0,3.014,0.5362260449171787,0.6191808306031678,0.6200873362445415,0.755566358774915
MU0064,Multi Cap,3253.3,10.08,13.37,12.9,0.451,0.687,14.2,29.36,10.27,1.65,0.0,6.852,0.40458739969214186,0.6241305053350472,0.49235807860262015,0.3824015556635877
MU0066,Multi Cap,3054.5,10.0,15.07,13.37,0.348,0.483,19.74,32.29,13.64,1.97,0.5,3.668,0.39017481998393233,0.4110395239035938,0.26255458515283847,0.6919786096256684
MU0067,Multi Cap,530.0,8.75,17.71,15.68,0.587,0.693,15.63,33.74,12.09,1.68,1.0,5.317,0.5023600094048051,0.5267181678087609,0.23253275109170313,0.5316480311132717
MU0068,Multi Cap,6570.4,12.34,16.04,14.84,0.429,0.523,19.45,29.19,17.07,1.08,0.5,5.724,0.4461667250323379,0.402416113150718,0.5540393013100436,0.4920758385999028
MU0069,Multi Cap,1548.5,13.33,14.38,14.04,0.759,1.001,9.92,20.92,7.81,2.12,0.5,5.621,0.49738228188701306,0.839193946942856,0.21342794759825334,0.5020904229460379
MU0070,Multi Cap,4903.3,6.2,11.66,10.25,0.231,0.387,16.27,23.58,13.23,0.56,0.5,3.854,0.27543079903195855,0.5815542766322628,0.7243449781659388,0.6738940204180845
MU0072,Multi Cap,2189.6,8.3,17.95,15.18,0.512,0.626,16.95,32.3,14.88,1.06,0.5,6.792,0.4738883115462451,0.46939895522528463,0.560589519650655,0.3882352941176471
MU0073,Multi Cap,1203.3,9.88,13.22,12.28,0.389,0.477,14.85,25.18,9.84,1.96,0.5,2.927,0.3603159133706637,0.6476012790943291,0.2658296943231442,0.7640252795333009
MU0074,Multi Cap,2810.2,8.14,16.54,17.27,0.699,1.008,15.4,28.14,10.14,1.39,0.5,5.313,0.5906041450755118,0.6043093878357334,0.4525109170305678,0.5320369470102091
MU0075,Multi Cap,2295.4,10.91,11.21,11.56,0.647,1.077,7.81,12.21,5.98,1.02,0.5,4.538,0.4186370704174128,0.9913258983890955,0.5736899563318778,0.6073894020418085
MU0076,Multi Cap,2385.3,9.56,17.73,17.13,0.745,0.96,14.26,26.46,12.82,1.21,0.0,5.419,0.5861618663565827,0.6154615989491535,0.6364628820960698,0.521730675741371
MU0077,Multi Cap,878.3,14.3,16.1,15.89,0.45,0.674,20.88,31.48,15.6,1.05,1.0,6.626,0.4941601416687562,0.3634411353212872,0.43886462882096067,0.40437530384054443
MU0078,Multi Cap,1725.0,8.5,10.79,9.3,0.179,0.274,15.64,31.85,10.93,1.19,1.0,8.628,0.23113125456832728,0.5568061039404179,0.39301310043668125,0.2097228974234322
MU0080,Multi Cap,2642.6,7.32,18.26,20.24,1.369,1.907,10.04,17.92,6.22,1.04,0.0,6.881,0.8275474839660149,0.8810842648393158,0.6921397379912664,0.37958191541079245
MU0081,Multi Cap,3954.0,10.66,10.59,10.29,0.309,0.475,12.28,17.73,8.02,1.39,1.0,0.961,0.29216424881250125,0.8011264530595386,0.3275109170305678,0.9551774428779777
MU0082,Multi Cap,2017.5,6.82,11.25,13.86,0.345,0.456,21.31,38.35,13.74,1.44,0.5,8.713,0.402264043455314,0.31703409093824475,0.43613537117903933,0.20145843461351487
MU0083,Multi Cap,775.6,6.96,14.76,13.44,0.356,0.479,19.48,36.05,11.85,0.95,0.0,2.381,0.3926763986983864,0.4083113081448301,0.7216157205240175,0.8171122994652407
MU0084,Multi Cap,1952.5,7.74,22.47,20.47,1.046,1.489,13.35,21.52,10.9,0.72,1.0,9.953,0.765269844742579,0.7050907796087205,0.5469432314410481,0.08089450656295583
MU0085,Multi Cap,16027.9,12.21,12.65,11.29,0.31,0.547,15.48,30.07,10.8,1.41,1.0,5.037,0.32938340989536086,0.5776981219368483,0.32096069868995647,0.558872143898882
MU0086,Multi Cap,6898.7,14.34,16.73,15.97,0.544,0.655,17.41,25.44,11.32,1.49,0.0,8.215,0.5036027364857427,0.5593388146164128,0.544759825327511,0.24987846378220713
MU0088,Multi Cap,1888.0,6.15,12.94,12.1,0.505,0.737,11.09,22.06,7.73,1.49,0.0,4.601,0.38999318790928483,0.7995952107294438,0.544759825327511,0.6012639766650463
MU0089,Multi Cap,3770.8,8.63,15.56,14.03,0.443,0.645,16.99,25.79,12.2,1.85,0.5,5.212,0.43425991500158767,0.5565864036471763,0.3018558951965066,0.5418570734078756
MU0090,Multi Cap,1573.0,7.87,13.43,11.85,0.277,0.42,19.33,30.86,13.43,1.65,0.0,4.54,0.3314479208916664,0.4365776872141023,0.49235807860262015,0.6071949440933397
MU0091,Multi Cap,1291.4,14.89,13.75,14.62,0.418,0.556,19.39,37.25,11.66,2.24,0.0,7.469,0.4415363502110754,0.40290173199822465,0.29912663755458513,0.32241127856101115
MU0092,Multi Cap,1479.6,9.1,9.19,9.88,0.167,0.301,20.3,40.26,16.37,2.39,1.0,5.362,0.25016263067458167,0.295016485753111,0.0,0.5272727272727273
MU0093,Multi Cap,2765.6,11.47,14.91,13.83,0.585,0.721,12.53,18.06,7.93,0.68,0.5,4.028,0.44855948077520036,0.7928380830090059,0.6850436681222707,0.6569761789013127
MU0094,Multi Cap,833.6,14.05,18.15,15.4,0.503,0.866,17.69,26.55,11.77,0.53,0.5,6.882,0.5021690719716209,0.5369711410595521,0.7341703056768558,0.3794846864365581
MU0095,Multi Cap,4672.3,10.92,15.2,13.35,0.411,0.484,16.64,29.24,10.93,1.3,1.0,4.216,0.39554962348814565,0.5524162948766957,0.35698689956331875,0.6386971317452601
MU0096,Multi Cap,1726.3,6.74,18.82,20.38,0.806,1.092,17.22,32.28,12.04,1.48,1.0,5.286,0.7029876593897816,0.4976172496008442,0.2980349344978166,0.5346621293145357
MU0097,Multi Cap,946.6,10.68,17.03,17.36,0.645,1.133,16.82,29.66,10.9,1.27,1.0,6.039,0.5999767721202934,0.5444754126890057,0.3668122270742358,0.4614487117160915
MU0098,Multi Cap,4426.3,8.42,14.79,14.37,0.511,0.712,15.39,29.51,10.83,1.55,1.0,4.575,0.4572140324806736,0.584441626622813,0.27510917030567694,0.6037919299951385
MU0099,Multi Cap,673.4,8.65,12.8,14.54,1.026,1.58,7.84,15.72,5.28,1.21,1.0,4.243,0.5916637483831051,0.969532436162871,0.3864628820960698,0.6360719494409334
MU0100,Multi Cap,1210.1,14.77,13.3,15.15,0.408,0.488,21.22,45.82,13.12,1.06,0.5,8.96,0.45035434947375,0.26394564511866936,0.560589519650655,0.17744287797763725
MU0101,Multi Cap,1196.7,7.06,9.85,9.31,0.151,0.195,18.56,31.17,15.98,1.11,0.5,5.617,0.2214328689414835,0.4227287716264603,0.5442139737991267,0.5024793388429751
MU0102,Multi Cap,10629.6,9.16,14.07,13.54,0.552,0.787,12.75,19.51,8.82,1.23,1.0,4.873,0.4428297240144311,0.7637310224630411,0.3799126637554586,0.5748176956733106
MU0103,Multi Cap,1109.7,5.76,15.51,14.31,0.411,0.605,19.01,30.64,11.95,1.6,0.0,5.706,0.4360400087797124,0.46524272818155155,0.5087336244541485,0.49382596013612057
MU0104,Multi Cap,515.7,5.96,21.0,20.16,0.85,1.002,16.07,24.4,12.16,1.13,0.0,6.604,0.6920006591887574,0.5931718986644636,0.6626637554585153,0.40651434127369956
MU0105,Multi Cap,1188.5,10.64,16.85,14.57,0.499,0.665,16.16,27.72,10.29,1.2,0.5,3.932,0.4577777525215036,0.585895556308115,0.5147379912663756,0.6663101604278074
MU0106,Multi Cap,2560.2,12.26,11.97,9.68,0.212,0.301,15.04,31.56,12.51,1.5,0.5,6.472,0.2482901936438008,0.5555521241415052,0.4164847161572053,0.41934856587263003
